,0,1,2,3,4,5,6,7,8,9
0,0.9954786330589336,0.00016943409013893597,0.0,0.00016,0.001000890668250077,0.0005005045045405408,0.0,0.002509174377173581,0.00016622340425531914,0.0
1,0.0,0.9088238428940876,0.03955061895822728,0.0,0.013340468160832286,0.0,0.024276685880963954,0.0,0.011993863067470703,0.0016671118520497122
2,0.0,0.016769140300651318,0.9183891250841352,0.0009739130434782609,0.014504692452786582,0.0,0.029122855753871798,0.002337154805168944,0.01215297531004665,0.005502113556494914
3,0.0003301419610432486,0.0005028563731279867,0.002828175542573985,0.9895165217391304,0.00183444770568481,0.0004995044955404598,0.00016528925619834712,0.003502176247608617,0.0008320059164865172,0.0
4,0.0010000934531771248,0.009352161615559884,0.011499558113198364,0.00016,0.9694970568836567,0.00016716817118020728,0.006656017779012431,0.00033337126357487786,0.0008337837069063603,0.0004998891110618272
5,0.022539161715000255,0.009548825192142925,0.05592626707831648,0.012201739130434782,0.01066624118442877,0.8720970155398065,0.008656156677547051,0.002663414148454224,0.0044915874957333025,0.001167222740987885
6,0.0,0.03311772396169245,0.06738548697725757,0.0006539130434782609,0.009006682678546984,0.00016616816218012627,0.882315438572123,0.0006738544474393531,0.005828485891455229,0.0011670005186668973
7,0.0001682935038707506,0.0008417245534058586,0.0011723085159971024,0.00032,0.0005006675567423231,0.00016716817118020728,0.0004958677685950413,0.9959675411957982,0.0,0.000333555703802535
8,0.0013399029842677522,0.01870976912840859,0.01802051381550501,0.0003339130434782609,0.00333600593067721,0.0006666726667206671,0.024780887561636225,0.0016775241983087853,0.9303710604164296,0.0008334448148643622
9,0.0,0.005689962399969147,0.01267553373958249,0.0,0.012007132457124368,0.0,0.0018265157302590459,0.0013441529347339074,0.003167133632950279,0.963327317034363
